@RELATION emotionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../Emotion Audio/01_Neatral,../Emotion Audio/02_Calm,../Emotion Audio/03_Happy,../Emotion Audio/04_sad,../Emotion Audio/05_angry,../Emotion Audio/06_Fear,../Emotion Audio/07_disgust,../Emotion Audio/08_surprised}

@DATA
0.075417,0.007489,2.913116,0.202095,0.180555,0.914811,0.020307,0.101240,-35.974668,0.749721,-0.248148,-0.090910,-0.091035,-0.112777,-0.029733,-0.186817,-0.039683,-0.037286,-0.027297,-0.025040,-0.039616,0.006779,0.002690,0.017033,0.009840,0.014001,0.005429,0.054418,0.002766,0.004910,0.010099,0.010756,0.005489,0.022641,0.044184,0.010651,0.433783,0.086476,0.051350,0.540201,0.039398,0.098823,2.730914,0.661675,0.751307,0.649414,0.348013,0.413901,0.272543,0.330243,0.349454,0.360257,0.250441,0.292255,0.225983,0.011619,0.003445,0.014806,0.013224,0.019090,0.007100,0.029283,0.003597,0.005224,0.012002,0.013815,0.008737,0.011557,../Emotion Audio/05_angry
0.084912,0.006778,2.984616,0.202150,0.205711,0.742169,0.010693,0.133742,-32.322834,0.920187,-0.063920,-0.169738,-0.461642,-0.030829,-0.097198,-0.274807,-0.194725,-0.226931,-0.095676,-0.040411,0.102122,0.006198,0.003465,0.021678,0.013548,0.012064,0.013842,0.074175,0.003841,0.008899,0.004383,0.006772,0.004627,0.027902,0.065082,0.011361,0.474820,0.059565,0.021767,0.607091,0.008833,0.148510,2.839533,0.827113,0.818562,0.422823,0.449650,0.301652,0.263318,0.248198,0.229580,0.294800,0.278078,0.294792,0.262452,0.007652,0.004971,0.024810,0.019334,0.014597,0.016239,0.049182,0.005523,0.015959,0.004358,0.006810,0.006928,0.013167,../Emotion Audio/05_angry
0.084827,0.006890,2.966883,0.213567,0.191200,0.821692,0.008557,0.093396,-37.016430,0.706236,-0.407473,-0.159290,-0.269868,-0.071924,-0.025687,-0.129104,-0.027317,-0.150097,0.033530,-0.002453,0.059557,0.005714,0.003508,0.017089,0.006412,0.014436,0.009834,0.047458,0.002120,0.006879,0.008169,0.010983,0.006258,0.021299,0.053256,0.011393,0.306283,0.074678,0.047513,0.528768,0.016171,0.093295,3.142479,0.715054,0.547005,0.525443,0.378776,0.408334,0.275561,0.294263,0.318782,0.315407,0.249414,0.206789,0.237240,0.005915,0.005313,0.022688,0.006930,0.017628,0.018008,0.030706,0.002769,0.015056,0.010917,0.013210,0.009282,0.014274,../Emotion Audio/05_angry
0.071320,0.007507,2.887632,0.222151,0.238057,0.618935,0.018871,0.073652,-35.901897,1.117203,0.001264,-0.075846,-0.169051,0.071278,-0.028694,-0.183288,-0.163542,0.010026,-0.075818,-0.033570,0.026437,0.005899,0.002089,0.016892,0.008296,0.007072,0.008640,0.114551,0.003982,0.006618,0.003929,0.006775,0.002790,0.035167,0.056187,0.010301,0.319003,0.070005,0.031799,0.503048,0.018571,0.096123,3.669193,0.678254,0.628617,0.515629,0.436336,0.236975,0.263787,0.194001,0.241039,0.208691,0.267053,0.208897,0.206013,0.010183,0.003066,0.017693,0.013411,0.008390,0.013540,0.058964,0.004720,0.009514,0.003746,0.007891,0.003431,0.015216,../Emotion Audio/05_angry
0.110871,0.009252,3.022906,0.249532,0.226715,0.867416,0.005719,0.101942,-35.676798,0.021838,-0.539972,-0.251305,-0.191080,0.202671,0.086833,-0.050587,-0.190702,-0.165626,0.052192,-0.014875,-0.095209,0.004279,0.002641,0.008807,0.006648,0.008396,0.010514,0.042886,0.004894,0.004442,0.004438,0.005908,0.004623,0.016155,0.054047,0.012484,0.288335,0.057064,0.029736,0.411347,0.004364,0.078177,3.416254,0.773342,0.694199,0.462060,0.341046,0.336640,0.398533,0.277789,0.250542,0.256928,0.262916,0.214801,0.156935,0.004406,0.003006,0.008070,0.006849,0.008419,0.015208,0.031668,0.007097,0.005022,0.004924,0.005025,0.007215,0.008705,../Emotion Audio/05_angry
0.053835,0.006815,2.908860,0.165707,0.209604,0.516935,0.039796,0.079646,-33.845386,1.249591,0.203360,-0.178660,-0.052475,0.179341,-0.045204,0.007193,-0.143290,-0.116000,-0.155517,-0.043815,-0.014731,0.005174,0.003755,0.021259,0.008425,0.006326,0.005991,0.123993,0.003133,0.002810,0.003777,0.011714,0.002556,0.039042,0.050354,0.010037,0.319326,0.045804,0.030756,0.500695,0.038161,0.096875,3.299687,0.817459,0.854113,0.502254,0.486215,0.333377,0.259929,0.332102,0.232453,0.232784,0.263608,0.221962,0.216863,0.005895,0.006066,0.026831,0.010704,0.007119,0.006647,0.071573,0.007354,0.003881,0.006760,0.020484,0.003688,0.020325,../Emotion Audio/05_angry
0.056001,0.008609,2.976365,0.185601,0.219105,0.533267,0.011838,0.067378,-35.897285,0.867681,-0.224343,-0.077059,-0.188245,-0.355950,-0.145473,-0.126140,0.192349,0.200895,0.132752,0.059853,-0.019048,0.005525,0.002664,0.036057,0.003845,0.005494,0.009841,0.089519,0.003575,0.006551,0.004884,0.007373,0.009228,0.031338,0.038219,0.015201,0.253258,0.054216,0.040715,0.432486,0.011807,0.075213,3.649268,0.806733,0.675719,0.506886,0.430267,0.312025,0.307607,0.316533,0.405850,0.297503,0.320942,0.292788,0.228270,0.008014,0.003667,0.039658,0.006342,0.011436,0.018094,0.048756,0.006811,0.006975,0.005123,0.009239,0.016025,0.014627,../Emotion Audio/05_angry
0.074885,0.010670,2.910176,0.194456,0.209885,0.686873,0.007664,0.095375,-33.662770,0.635955,-0.109658,-0.141043,-0.391721,0.160126,0.028428,-0.266694,-0.086131,-0.054943,-0.055149,0.024908,0.004823,0.005608,0.002561,0.015300,0.007410,0.005961,0.011208,0.109439,0.004549,0.006110,0.007802,0.008183,0.004861,0.034520,0.047602,0.011570,0.289631,0.047808,0.033027,0.477523,0.005722,0.095408,3.202597,0.674739,0.645877,0.486666,0.459890,0.324561,0.312680,0.285424,0.269252,0.270660,0.237904,0.225657,0.205698,0.006308,0.002811,0.022292,0.008641,0.004905,0.012744,0.069394,0.007158,0.006928,0.010548,0.008371,0.005719,0.019830,../Emotion Audio/05_angry
0.073432,0.013670,3.009757,0.182687,0.219570,0.547924,0.008009,0.073147,-33.766569,1.130230,-0.568773,-0.017125,-0.638883,-0.035859,0.261368,-0.262665,0.176596,-0.036475,-0.061274,0.131802,-0.013110,0.010592,0.005870,0.042064,0.010388,0.014092,0.009437,0.022159,0.003006,0.009577,0.014602,0.011887,0.013183,0.020621,0.030412,0.014192,0.319623,0.045833,0.029416,0.347374,0.004527,0.072119,2.880586,0.740401,0.767799,0.565492,0.461138,0.377677,0.384346,0.321286,0.340507,0.324226,0.299967,0.263386,0.239301,0.011353,0.009166,0.037645,0.014574,0.022368,0.010128,0.012892,0.004111,0.010037,0.016189,0.009088,0.018176,0.012692,../Emotion Audio/05_angry
0.049334,0.014703,2.875251,0.203408,0.226141,0.483718,0.011565,0.056658,-34.133587,1.356773,-0.166709,-0.039581,-0.041851,-0.201522,0.054821,-0.095109,-0.264727,-0.097209,-0.026271,0.104020,0.128682,0.004429,0.001797,0.035481,0.006792,0.015731,0.014855,0.096372,0.001969,0.004973,0.005304,0.009720,0.007574,0.036897,0.033469,0.014501,0.320189,0.061848,0.033730,0.398895,0.010733,0.068066,2.356641,0.629780,0.755196,0.514582,0.555632,0.278688,0.318383,0.311499,0.321941,0.253419,0.254470,0.303167,0.231551,0.006117,0.003189,0.038679,0.008603,0.017089,0.020398,0.069554,0.003229,0.009152,0.008494,0.017172,0.013497,0.018252,../Emotion Audio/05_angry
0.046437,0.010480,2.984415,0.166973,0.209080,0.443418,0.025041,0.073219,-33.669094,1.127927,-0.256056,0.102795,-0.249024,-0.112997,-0.100956,-0.152645,-0.204523,-0.018427,-0.031658,0.144685,-0.050720,0.003475,0.003321,0.013022,0.009610,0.005910,0.008659,0.122586,0.004284,0.004152,0.003145,0.006346,0.003093,0.038360,0.040360,0.016846,0.287583,0.047900,0.033655,0.430376,0.028771,0.084326,2.943400,0.720852,0.624103,0.454071,0.332885,0.317330,0.268285,0.342725,0.376361,0.307190,0.280097,0.232492,0.202118,0.005296,0.006079,0.017829,0.016334,0.008100,0.015437,0.077349,0.006873,0.005945,0.004387,0.009127,0.005076,0.020495,../Emotion Audio/05_angry
0.046015,0.007683,2.832219,0.238094,0.252119,0.480758,0.017868,0.050300,-36.335625,1.411033,0.059930,0.005014,0.046515,0.116030,0.024454,-0.050830,-0.113206,-0.120259,-0.041430,-0.012299,-0.022191,0.006773,0.003563,0.023692,0.006294,0.009394,0.004553,0.143535,0.002547,0.005165,0.008786,0.012591,0.002183,0.044904,0.037676,0.012994,0.302110,0.071222,0.030720,0.456830,0.014918,0.069758,3.975146,0.728887,0.725101,0.531654,0.383696,0.230637,0.209985,0.211692,0.260950,0.214395,0.202175,0.241962,0.264832,0.008285,0.005048,0.026363,0.008770,0.017101,0.006784,0.081981,0.004999,0.009064,0.011518,0.016629,0.002544,0.021214,../Emotion Audio/05_angry
0.104739,0.007046,2.630276,0.242519,0.196994,0.807639,0.004468,0.104975,-37.058353,0.319859,-0.555206,-0.271475,-0.113087,-0.037512,0.072867,0.032570,0.044186,-0.007054,0.003082,-0.010480,-0.014501,0.004960,0.004712,0.010808,0.007030,0.006192,0.007199,0.030086,0.002230,0.005074,0.008095,0.013348,0.006426,0.014229,0.064554,0.011927,0.492165,0.093030,0.048771,0.589074,0.003554,0.102159,4.484017,0.637155,0.678322,0.550567,0.373173,0.332601,0.318492,0.325897,0.288717,0.257060,0.219752,0.202095,0.188396,0.005579,0.007593,0.009976,0.008756,0.005560,0.008868,0.024775,0.002460,0.007491,0.007455,0.014299,0.009246,0.008623,../Emotion Audio/05_angry
0.073073,0.006121,2.787847,0.236389,0.237655,0.668421,0.007365,0.071362,-36.289726,1.248227,-0.010818,0.098087,0.058890,0.041444,0.070050,-0.036813,-0.125340,-0.059652,-0.174745,-0.084490,-0.095515,0.007401,0.002989,0.038915,0.017894,0.008488,0.004054,0.107427,0.004113,0.004465,0.007833,0.008881,0.002692,0.037247,0.039843,0.010429,0.409353,0.068336,0.040762,0.463924,0.007419,0.086925,3.597062,0.748153,0.744244,0.566923,0.435185,0.281433,0.368361,0.282943,0.265737,0.279198,0.358748,0.307771,0.233006,0.011553,0.004729,0.045553,0.029337,0.011618,0.005433,0.065810,0.006897,0.007330,0.008871,0.009231,0.004375,0.016822,../Emotion Audio/05_angry
0.077095,0.005259,2.442932,0.222394,0.199333,0.729851,0.005710,0.087885,-37.864878,0.802538,-0.199864,-0.106496,-0.151768,-0.057863,-0.019731,-0.205819,0.002350,-0.075107,0.081346,-0.057226,0.071774,0.005853,0.002668,0.026743,0.006217,0.008606,0.007079,0.067374,0.004660,0.007319,0.009869,0.012242,0.004267,0.025260,0.051970,0.011073,0.607812,0.087471,0.052519,0.570457,0.003293,0.098638,3.686193,0.734591,0.688207,0.592491,0.301217,0.403068,0.267568,0.312563,0.282338,0.293889,0.282506,0.249835,0.211745,0.006121,0.004015,0.022082,0.007134,0.009522,0.009815,0.053893,0.010640,0.010008,0.011798,0.013806,0.008109,0.014782,../Emotion Audio/05_angry
0.090397,0.006937,3.014453,0.214133,0.221220,0.870623,0.008032,0.117082,-35.513522,0.968592,0.095706,0.015901,-0.203627,-0.031322,0.089929,-0.115477,-0.108243,-0.109301,0.021466,-0.081835,0.042418,0.008094,0.002420,0.023593,0.008655,0.008086,0.009951,0.087556,0.002143,0.003832,0.008248,0.014296,0.006708,0.029154,0.053923,0.010729,0.278159,0.050928,0.025553,0.459587,0.008412,0.073631,2.964351,0.614215,0.698637,0.439642,0.391944,0.238322,0.298451,0.263764,0.203969,0.223846,0.223092,0.245426,0.204055,0.010611,0.002911,0.025965,0.010343,0.007151,0.012177,0.069529,0.002167,0.005784,0.011003,0.020672,0.010297,0.017979,../Emotion Audio/05_angry
0.071759,0.015989,2.488779,0.309279,0.234789,0.551523,0.005594,0.074448,-38.401005,-0.137268,-0.442529,-0.014582,-0.166198,-0.132781,0.173434,0.253621,-0.128790,-0.291913,-0.003192,0.079354,-0.068758,0.006281,0.004056,0.017292,0.010822,0.008258,0.010562,0.012745,0.001957,0.001961,0.003111,0.003798,0.002344,0.010940,0.040866,0.021327,0.394644,0.041669,0.030226,0.415150,0.004034,0.074468,2.920084,0.636676,0.378910,0.497988,0.272817,0.271675,0.296168,0.232384,0.246253,0.240398,0.262352,0.204769,0.162167,0.008833,0.008826,0.015248,0.012186,0.009630,0.015753,0.011590,0.002656,0.001688,0.003195,0.003281,0.002671,0.007501,../Emotion Audio/05_angry
0.072104,0.013996,2.833906,0.209694,0.218654,0.703798,0.010717,0.084619,-33.927265,0.524885,-0.271948,-0.044652,-0.018732,-0.137831,0.029001,-0.354491,-0.023027,0.103625,0.143120,0.076666,-0.027617,0.005266,0.003040,0.022478,0.005957,0.003999,0.008929,0.083274,0.004619,0.010716,0.005590,0.007221,0.003048,0.028940,0.040402,0.014785,0.482023,0.056871,0.034487,0.402092,0.011311,0.060190,3.219342,0.854315,0.706962,0.463412,0.589715,0.358929,0.365644,0.297399,0.284763,0.288349,0.309270,0.267863,0.231724,0.008261,0.006998,0.027432,0.009615,0.005785,0.013153,0.054869,0.006652,0.012803,0.006485,0.008060,0.003664,0.015803,../Emotion Audio/05_angry
0.107236,0.008873,2.373747,0.243658,0.221971,0.827914,0.007292,0.129533,-36.041078,0.652478,-0.590765,-0.338014,-0.352163,-0.082316,0.041759,-0.002308,0.050251,0.204644,-0.056510,-0.077912,-0.033615,0.009800,0.007108,0.022524,0.008065,0.009585,0.007250,0.026360,0.002291,0.008858,0.017324,0.012590,0.009324,0.015839,0.051340,0.013913,0.403802,0.057296,0.029267,0.442243,0.003584,0.078783,3.127392,0.561783,0.653122,0.407412,0.384271,0.352272,0.288550,0.327305,0.268931,0.302467,0.229945,0.231162,0.181531,0.009014,0.008502,0.021884,0.007010,0.007682,0.003824,0.026814,0.002480,0.011267,0.024890,0.008360,0.010023,0.010209,../Emotion Audio/05_angry
0.080296,0.008247,2.867582,0.214594,0.209254,0.765417,0.005240,0.101222,-34.845380,0.648767,0.055091,-0.113231,-0.353464,0.176508,0.199002,-0.191936,0.009042,-0.186303,-0.209784,-0.139468,-0.135507,0.011296,0.005957,0.033649,0.008869,0.009637,0.006539,0.023835,0.003915,0.004615,0.007185,0.014523,0.008082,0.016611,0.043624,0.010552,0.407720,0.077871,0.043372,0.506152,0.003518,0.090275,4.373033,0.743174,0.622970,0.585182,0.522907,0.308356,0.307995,0.295436,0.293164,0.281225,0.238017,0.261430,0.226335,0.012624,0.010938,0.035392,0.007847,0.011694,0.008404,0.025261,0.004731,0.004303,0.008248,0.016348,0.011315,0.011274,../Emotion Audio/05_angry
0.117361,0.007210,3.024191,0.211987,0.203632,1.093465,0.004673,0.175408,-33.524707,0.734373,-0.208690,-0.157434,-0.691026,-0.177537,0.075152,-0.189941,-0.105664,-0.027172,-0.134735,0.066209,-0.061557,0.009303,0.006703,0.008109,0.007594,0.010429,0.011909,0.013608,0.003317,0.007618,0.011303,0.010847,0.012781,0.011177,0.059947,0.008293,0.372348,0.056835,0.021654,0.543724,0.003157,0.113270,2.618428,0.667984,0.584576,0.381774,0.413728,0.301531,0.270499,0.213640,0.246899,0.249872,0.252416,0.206666,0.242638,0.007263,0.005216,0.008048,0.008433,0.010677,0.018170,0.016244,0.003560,0.008945,0.015255,0.012263,0.013990,0.008584,../Emotion Audio/05_angry
0.088146,0.006442,2.602212,0.257835,0.216858,0.617983,0.006675,0.083677,-36.858620,0.669571,-0.348487,-0.127726,-0.232042,-0.192188,-0.142803,-0.208927,0.037706,0.067600,0.028266,-0.011959,-0.051297,0.008585,0.005924,0.018363,0.007101,0.005848,0.004959,0.025065,0.004385,0.007003,0.010608,0.011742,0.007357,0.013407,0.053215,0.008122,0.533662,0.096685,0.050070,0.504837,0.004852,0.094847,3.476210,0.682108,0.725048,0.603700,0.346669,0.427135,0.264666,0.362988,0.344953,0.332963,0.327204,0.257296,0.220376,0.007927,0.011264,0.020344,0.008139,0.005237,0.006379,0.028758,0.006497,0.007836,0.013033,0.011414,0.010991,0.009137,../Emotion Audio/05_angry
0.097065,0.006011,3.055531,0.203828,0.210198,0.840543,0.011329,0.132183,-33.482197,1.215847,-0.207776,-0.056050,-0.537915,-0.139820,-0.006322,-0.234188,-0.095826,-0.088264,-0.100546,-0.122720,0.097513,0.009450,0.006208,0.017569,0.016771,0.012490,0.011155,0.053957,0.004437,0.007785,0.006846,0.014007,0.010124,0.021724,0.059339,0.008813,0.227855,0.063406,0.028874,0.615550,0.017203,0.124916,3.137482,0.636336,0.858956,0.463306,0.452556,0.298131,0.278373,0.239424,0.253286,0.250798,0.255312,0.266653,0.203711,0.008668,0.005250,0.020533,0.019774,0.010829,0.010913,0.032064,0.007673,0.007586,0.007937,0.011389,0.009404,0.010410,../Emotion Audio/05_angry
0.142148,0.004845,2.978067,0.276981,0.229249,1.088622,0.004835,0.143491,-36.547443,0.553051,-0.277315,-0.258069,-0.365603,-0.165539,-0.136906,-0.285227,0.109031,0.014446,0.184809,0.068828,0.028030,0.005730,0.004757,0.009810,0.004913,0.008001,0.008599,0.027163,0.003364,0.006831,0.009881,0.013130,0.008515,0.012243,0.091458,0.007937,0.311915,0.079231,0.034294,0.657064,0.004698,0.145356,3.917187,0.716448,0.585303,0.487952,0.335434,0.413404,0.325205,0.333965,0.361793,0.380464,0.277103,0.272775,0.245176,0.005531,0.005139,0.009683,0.007243,0.011525,0.012567,0.027837,0.004204,0.009036,0.013410,0.016607,0.009494,0.009158,../Emotion Audio/05_angry
0.078361,0.010946,2.800044,0.257726,0.241430,0.655825,0.006839,0.062979,-37.068617,0.889810,-0.073399,-0.049330,-0.108745,0.110798,0.020376,-0.180659,-0.146867,0.128506,-0.133719,-0.007787,-0.116133,0.005730,0.002656,0.024531,0.006110,0.005665,0.006906,0.111820,0.003770,0.009107,0.006874,0.009352,0.004364,0.035291,0.059163,0.017538,0.315401,0.075553,0.033699,0.412400,0.006204,0.078446,4.005257,0.649189,0.612978,0.454504,0.471301,0.282812,0.282669,0.251042,0.287766,0.247912,0.256413,0.211666,0.213800,0.006534,0.004028,0.023445,0.005963,0.005067,0.008684,0.057533,0.005471,0.015430,0.007317,0.009601,0.007162,0.016404,../Emotion Audio/05_angry
0.121830,0.017389,3.002112,0.265669,0.225360,0.872644,0.007467,0.111158,-34.503809,0.337733,-0.551732,-0.205014,-0.297530,-0.061985,0.018822,0.145748,0.073145,-0.166683,-0.116653,0.066142,-0.025175,0.007559,0.009049,0.027382,0.008069,0.004867,0.009744,0.045770,0.002781,0.003450,0.006710,0.005247,0.004090,0.021861,0.069303,0.024292,0.305785,0.076958,0.037586,0.495823,0.006075,0.106096,4.168901,0.784594,0.595974,0.520616,0.324275,0.389403,0.369588,0.424008,0.335678,0.338356,0.275967,0.240148,0.186138,0.008782,0.014715,0.033257,0.011837,0.007971,0.014896,0.056719,0.006399,0.004773,0.010409,0.005388,0.005275,0.019295,../Emotion Audio/05_angry
0.076527,0.013961,2.925173,0.220045,0.228453,0.728523,0.009366,0.101755,-34.893215,0.738348,-0.072874,-0.259737,-0.307203,0.020686,0.009506,-0.159831,0.009392,-0.097820,-0.018567,0.051573,0.043270,0.004410,0.004900,0.024213,0.004502,0.005401,0.007140,0.110376,0.003492,0.009909,0.003308,0.006759,0.003744,0.036031,0.056786,0.019093,0.299748,0.055917,0.027352,0.499842,0.007923,0.087349,3.063432,0.772410,0.643471,0.485597,0.503663,0.346040,0.346645,0.423477,0.351695,0.348656,0.299210,0.257728,0.201838,0.006634,0.008357,0.023372,0.005913,0.007854,0.010399,0.057699,0.004410,0.015972,0.003282,0.009713,0.004557,0.016076,../Emotion Audio/05_angry
0.061984,0.007528,2.780303,0.242816,0.255480,0.475983,0.011285,0.062656,-36.672449,1.688917,-0.195318,0.089419,-0.050237,-0.175458,0.006628,-0.223340,-0.127634,-0.088652,0.044739,-0.007666,0.041473,0.003713,0.000725,0.058111,0.011310,0.012949,0.011551,0.107424,0.002097,0.006496,0.006358,0.007427,0.002199,0.041578,0.057650,0.009959,0.337225,0.068600,0.033885,0.467684,0.009839,0.090485,3.277520,0.656062,0.747830,0.538362,0.360443,0.297340,0.298176,0.273562,0.266780,0.285032,0.285783,0.291454,0.231695,0.008417,0.001105,0.047227,0.020471,0.023350,0.019964,0.061495,0.004625,0.010989,0.013178,0.007792,0.003792,0.016822,../Emotion Audio/05_angry
0.062061,0.012361,2.894389,0.200305,0.228971,0.453616,0.007635,0.059485,-34.404725,0.949845,-0.242825,-0.070535,-0.285110,0.189152,0.004273,-0.197254,-0.090936,0.049349,-0.009906,-0.007931,0.067683,0.007664,0.002105,0.034786,0.006107,0.007470,0.010925,0.150110,0.003586,0.011355,0.008552,0.007721,0.006574,0.047814,0.035745,0.016926,0.276508,0.055232,0.030975,0.293075,0.005334,0.052948,3.835111,0.598332,0.770618,0.518955,0.440889,0.332560,0.382861,0.252041,0.315890,0.335198,0.265950,0.216866,0.190997,0.013491,0.003577,0.031766,0.008252,0.010305,0.015821,0.067699,0.006226,0.017112,0.008645,0.006599,0.013048,0.018639,../Emotion Audio/05_angry
0.140283,0.011482,2.962265,0.219817,0.208169,1.100886,0.011286,0.179456,-34.117088,1.078353,-0.258786,-0.345761,-0.334602,-0.377661,0.114752,-0.070000,0.190524,-0.006481,-0.074058,-0.007375,-0.099403,0.010320,0.010390,0.036277,0.009987,0.009610,0.006845,0.018196,0.005500,0.004569,0.007735,0.014640,0.011719,0.018113,0.065890,0.012026,0.425531,0.060780,0.029685,0.469624,0.014015,0.152266,3.213509,0.844313,0.765115,0.552981,0.465902,0.398176,0.318343,0.368189,0.340976,0.340130,0.316565,0.258959,0.224541,0.008845,0.016235,0.041577,0.014098,0.022389,0.010722,0.020774,0.009348,0.004068,0.010851,0.019764,0.015543,0.012889,../Emotion Audio/05_angry
0.063115,0.011617,2.969976,0.173791,0.212826,0.505561,0.023638,0.086089,-33.101464,1.729818,-0.093893,-0.091808,0.076700,-0.138822,0.023135,-0.109581,-0.282538,-0.112244,-0.078951,-0.057093,-0.094622,0.010062,0.002590,0.037357,0.012142,0.012720,0.008872,0.096461,0.004737,0.005032,0.005626,0.010013,0.004039,0.037100,0.056382,0.013869,0.274234,0.061727,0.026829,0.476926,0.026528,0.097558,2.416105,0.791819,0.776636,0.532512,0.430428,0.321389,0.274722,0.226274,0.222509,0.239600,0.291342,0.322492,0.301379,0.014567,0.003361,0.051026,0.018887,0.021224,0.012172,0.055250,0.011515,0.006676,0.009677,0.016055,0.006559,0.019019,../Emotion Audio/05_angry
0.086360,0.004717,3.040479,0.233119,0.229600,0.592035,0.012036,0.082612,-35.515858,1.324819,-0.199906,0.132767,-0.213182,-0.091993,-0.063357,-0.216174,-0.248089,-0.117032,-0.110663,-0.000977,-0.144025,0.007505,0.003151,0.019683,0.009188,0.010217,0.008369,0.095331,0.004546,0.008750,0.006775,0.007025,0.002297,0.033588,0.079447,0.006506,0.281718,0.082317,0.036150,0.502479,0.012050,0.103847,3.347319,0.734053,0.713861,0.420754,0.365925,0.286783,0.272299,0.269626,0.242362,0.279196,0.259426,0.276393,0.267835,0.016367,0.006340,0.032932,0.012234,0.017114,0.011464,0.059477,0.009286,0.014300,0.009894,0.008922,0.003381,0.016368,../Emotion Audio/05_angry
0.064435,0.008160,2.932996,0.260359,0.250282,0.557479,0.008055,0.047080,-36.979394,1.073269,-0.261228,0.012874,-0.068208,0.067494,0.061360,-0.235754,-0.297268,-0.112762,0.048324,0.088066,0.047004,0.002966,0.000870,0.035415,0.005849,0.008113,0.020439,0.124324,0.004920,0.005632,0.003521,0.007231,0.002046,0.042453,0.057685,0.009047,0.268334,0.068244,0.028598,0.367892,0.007343,0.054068,3.206598,0.599341,0.652054,0.476106,0.349190,0.257031,0.289361,0.206402,0.270179,0.254933,0.241162,0.205372,0.191664,0.004380,0.001183,0.037673,0.006756,0.009069,0.031020,0.048027,0.006411,0.006971,0.006906,0.010269,0.004352,0.015171,../Emotion Audio/05_angry
0.098806,0.009224,2.591368,0.273082,0.215952,0.587390,0.004856,0.066075,-38.540824,0.241135,-0.635386,-0.186433,-0.170253,-0.048666,0.067403,-0.052613,0.068448,0.055765,0.096926,-0.015139,-0.030076,0.005963,0.004556,0.009344,0.003696,0.006184,0.006971,0.027934,0.003519,0.007080,0.010527,0.007564,0.005753,0.013099,0.055073,0.012061,0.494220,0.096157,0.051721,0.396523,0.004387,0.066074,3.518602,0.575858,0.712887,0.418675,0.418422,0.353965,0.257847,0.300282,0.271585,0.248517,0.242877,0.179923,0.181973,0.007248,0.007005,0.006975,0.003142,0.005413,0.008348,0.027989,0.005044,0.009996,0.018566,0.006411,0.008179,0.009794,../Emotion Audio/05_angry
